N,P,K,temperature,humidity,ph,rainfall,label
90,39,44,30.568295737358397,54.35758116998602,5.65628874980784,78.17191479055815,Cotton
67,25,30,28.271797576991833,55.66285504207151,7.69507036359702,33.26521083274165,Cotton
75,37,44,27.235212187707294,47.69191226198021,6.820176412032318,62.17748780188668,Cotton
51,40,34,31.728113713528238,57.55196189648076,7.917396372530261,58.3800429976649,Cotton
59,35,42,29.50188831068975,48.05915301717219,5.591324057540575,52.41851640792612,Cotton
68,27,27,38.65403569250353,56.993479600297476,6.393966547569054,69.51703695827648,Cotton
68,45,27,26.223003277950042,56.52922853894164,6.614492740327939,32.06205664463826,Cotton
72,33,29,29.26458752285759,48.16854643536479,5.5311826150130585,72.65011733953548,Cotton
79,44,33,38.673298438257405,54.17866099420085,7.802647368656492,37.07626098608125,Cotton
79,34,37,38.99525674604787,50.30050357809874,7.284645667829384,42.31096121453881,Cotton
84,40,30,34.50620925667542,42.752122779115304,6.710229122276621,46.95781169333088,Cotton
64,40,45,31.140379617855608,57.138959095227534,6.879445807925754,65.31824031787792,Cotton
57,43,43,33.989121920673625,41.136215565931884,6.816017169011079,32.45148001249765,Cotton
64,26,29,29.68912898821136,49.04644249037449,7.0228175064734275,31.206816140255164,Cotton
73,34,44,36.72625746354294,50.76176672614298,7.778809211942227,69.19237704774258,Cotton
85,26,35,38.71087277620779,40.105545065621136,7.626571705718449,60.96039045726965,Cotton
68,40,28,39.6280646748296,51.99378763114097,6.140041595555876,51.577596089938126,Cotton
89,41,25,35.636746472071366,58.71703632941491,6.414731899527739,48.8588615182999,Cotton
76,45,33,27.171167163941252,50.16337583075784,6.818123480509318,79.22441564186735,Cotton
55,27,30,38.87153796247834,59.95096490192192,5.625729252139475,68.40814168438936,Cotton
59,41,30,38.378349449370475,53.05706412221133,5.895290010947563,64.71276111643681,Cotton
54,35,36,38.534113245679144,50.78612905017146,7.479364945530332,45.1674208223678,Cotton
60,43,37,34.21207494357485,50.79266696701403,7.571689980146713,34.661929329417056,Cotton
56,34,43,25.109803104756576,46.125254534759605,7.43609683992165,76.63620380202204,Cotton
56,32,31,38.16906581197969,50.56382682234906,6.6713512329178615,41.11468574173672,Cotton
62,28,36,35.88668304078539,47.002723956949595,6.923976830142018,39.90380155170878,Cotton
74,31,43,37.43476911799203,55.417496898028425,7.86580097224449,74.15151801036272,Cotton
73,43,26,32.42104131932148,43.517542367146596,6.998888540041766,64.13412679968127,Cotton
51,43,25,29.078871482524132,58.706064693924276,7.503655006381429,56.39073810822882,Cotton
89,28,45,35.56108646138939,45.0924066242476,6.972094446933853,36.89881536456081,Cotton
58,29,37,36.89225148245221,51.14588563682419,5.866708885050528,60.691127745429974,Cotton
83,27,31,38.44453418834717,50.64597673793283,7.776229285639182,57.5332380678481,Cotton
73,41,36,33.420842622235,53.992866971124485,7.007688948461606,57.06548088876454,Cotton
87,25,43,25.280208255142824,45.79604710656735,7.955928367036505,35.33670531508973,Cotton
84,40,32,28.64311428392003,50.903257666815485,7.665762100821302,30.08139303771918,Cotton
81,42,28,25.129572756273653,42.595882725732615,5.798936323233294,75.2019134574532,Cotton
87,38,38,35.505967580525315,55.712989191787,5.682637121861882,64.1984422323215,Cotton
72,34,35,35.37270134850408,51.0848600292882,5.881152874933882,66.66075451519444,Cotton
70,43,26,33.8634046951208,43.2233440304869,7.677588351874228,69.2300198963601,Cotton
50,38,43,37.80124274782111,58.3847071548256,5.707507014212201,39.15869759608364,Cotton
82,36,32,28.066793677150372,51.89038384833056,6.7726125227829534,31.61829259224728,Cotton
59,38,41,33.449534054605046,42.22385051384826,6.340181446657656,77.839540921496,Cotton
51,28,41,27.219264765713532,54.80116912691517,7.137443997438834,79.27612104024496,Cotton
88,44,42,39.85790336248764,42.831981642926266,5.905418008377663,49.47443966345742,Cotton
66,32,32,32.3446584189473,42.94814114013028,7.907347277789082,56.02857598347269,Cotton
90,36,27,34.77167365172985,41.91626546674424,7.090081593536379,59.66312467215399,Cotton
73,36,35,34.379687385607895,45.326359990144994,5.620933019123791,32.82658193864401,Cotton
72,25,44,28.804614541388112,41.23112439075782,6.750716323447954,76.63585431221308,Cotton
74,35,35,32.75995810604972,44.31627953242997,7.0085780367923975,70.43227373762363,Cotton
51,25,26,26.468681461145753,58.408377512679216,7.081049953940822,38.02395860107582,Cotton
60,39,32,34.48621942751989,44.709938510287856,6.508874779321529,61.289162388101246,Cotton
79,39,28,30.52557888931923,46.47425523976317,7.498565530517511,50.84204679142082,Cotton
73,29,33,29.049566268176854,57.2453839827765,7.739399419067339,73.4857358258025,Cotton
86,37,32,31.587676643680716,54.8299056973597,6.7505634080950845,71.20345285784938,Cotton
55,35,41,25.125002264455727,44.243832593718075,6.830876338877053,78.07795286903095,Cotton
76,44,29,26.90380340367279,46.41931354225897,7.464291302836161,69.88138442206304,Cotton
86,45,35,29.188644028492057,59.934106804485836,7.605561988946544,69.00125461161232,Cotton
86,42,27,34.057244836307355,57.276512074050416,6.27553527887336,40.881742087676024,Cotton
71,38,35,30.278869126479577,46.07097521323858,6.531024787888044,35.299629486958445,Cotton
85,36,27,27.697504263366717,42.34694173716716,7.627898287887881,51.08454761427605,Cotton
70,34,26,30.12541721367921,53.627442957668435,7.778947389808977,54.81820111994941,Cotton
80,35,40,25.002700432923298,56.86314222251281,6.540095874379733,59.18101333646347,Cotton
80,33,39,31.090518394224183,51.66392152909609,7.924507308249758,30.485945181189063,Cotton
82,32,32,33.90903847498436,41.199672165167364,7.741831706706382,44.13141210650514,Cotton
81,39,32,33.68459959009032,44.604873470205305,7.851343239139772,40.36155473435868,Cotton
72,39,29,29.782553458453826,59.74295701912635,6.463988079427875,47.16477744444501,Cotton
74,45,40,25.626907022571242,40.67444603249851,7.954193383920215,73.83316476053861,Cotton
83,36,26,29.098938020030033,59.154562513137506,7.901748154952767,70.55696242513788,Cotton
59,43,35,39.525508874079186,43.607989332828524,7.8354197332393465,70.03546550898156,Cotton
57,29,37,38.222817163072186,45.226228159084116,6.7379113446176895,32.29823706201706,Cotton
64,30,34,29.32332146795339,56.84176442508295,7.969950878433764,44.07309674796739,Cotton
78,28,34,26.040816756451523,42.39676350742152,7.566220280175775,45.93709629114136,Cotton
82,25,42,34.229159105049646,51.664111102886295,7.161423095749203,47.54161417128293,Cotton
80,32,39,28.11391378490513,55.17269998450469,7.401654560655352,60.719824176568956,Cotton
58,45,26,27.689645859282773,51.81294620772037,7.33217900453351,56.657315996006766,Cotton
82,30,41,27.56526273776711,45.13957761620793,5.541213727417583,72.40160358196124,Cotton
70,37,34,25.60064181527615,55.293581777182965,7.618555750566404,75.04602630339627,Cotton
83,33,45,36.56276186674713,46.328295842069636,7.265399723691177,63.37406954414088,Cotton
84,38,37,25.188140570464547,41.45658403358235,6.529286634132186,39.05960291797443,Cotton
74,27,40,32.30016336262987,50.68375675148148,7.581792330996844,45.03199013992881,Cotton
76,39,25,28.943863585435775,45.896445958450315,6.882838447170543,45.56259488240887,Cotton
52,41,33,35.56540200289926,50.22643953477213,5.834403050586178,45.47866696979436,Cotton
57,42,27,39.83937153360777,59.01581871933365,6.0115729156029145,47.27254518801482,Cotton
71,41,29,28.530871899640015,45.9295715564882,5.587676520847926,62.28003412035667,Cotton
87,26,31,34.95641325616692,40.06037675119213,6.011141004344059,34.725844843681955,Cotton
52,37,29,39.078466315314536,49.49290522002635,6.466874853232263,66.68500854911366,Cotton
63,31,38,37.47194646301752,54.58430439854132,7.0433380466227185,54.82811130505301,Cotton
57,25,26,38.72562085914818,50.909999779742286,7.074338294424937,58.10848802861038,Cotton
70,37,41,39.04849224728138,59.027467824679846,7.236337491502015,69.28173371978087,Cotton
85,26,40,31.534287573181928,49.14844511217499,5.717791420568934,57.032385734214586,Cotton
61,25,36,25.614996070413255,40.18393070181145,7.798789404132285,47.28769414877883,Cotton
74,38,41,35.565688697664214,58.984865253121214,7.535732529557052,59.88946323012051,Cotton
72,33,27,39.81539189822341,57.95003902815871,6.500056106265426,55.57581968134125,Cotton
71,35,32,30.417004770666104,43.07289180066383,5.744053494403397,77.00342074194785,Cotton
53,36,25,29.34733865701656,44.81937075990128,7.785337752721167,41.141685224713314,Cotton
73,27,27,37.12320056611129,51.13743737700177,7.824237110296751,46.186838241191666,Cotton
77,31,33,27.942153930042032,59.671019997435586,6.880309328636256,78.12328088719315,Cotton
66,44,41,26.452253614832905,52.8524096030914,7.701861354602324,42.6469313997524,Cotton
84,26,35,39.959164036721816,50.49762123699339,7.8911716487116115,31.21390179290807,Cotton
87,27,25,35.026598474407876,56.80318473333382,6.773686700619871,52.579558655291734,Cotton
87,28,37,30.465518105362705,56.27189602322359,7.242394041134562,31.903764663841233,Cotton
68,35,38,37.66323413554748,53.68266494206748,6.422208287746461,37.09701510277402,Cotton
79,30,36,36.85760714923606,46.47141187186074,7.928853154526779,47.15818507655499,Cotton
73,34,38,36.1781742466537,59.81109486339966,7.9003858104659965,50.11122377907897,Cotton
73,43,39,36.67868076289678,52.03348198708496,6.0511657368074125,63.331749400962444,Cotton
65,28,34,39.28935491334061,50.435553429107685,6.597690759310165,74.25383058290384,Cotton
76,33,26,26.339905226858036,57.764164447368046,6.863204987951789,60.007249835363396,Cotton
88,30,35,37.739620266261035,51.50711419353023,6.149077908856276,60.46346533132106,Cotton
74,41,32,30.657308714410153,54.58523069265706,6.4211835240944675,54.00923151919002,Cotton
55,30,29,28.920055532883474,41.03452304783227,6.486945433752183,69.33599162748011,Cotton
53,37,43,35.12254224551896,54.390125497972505,5.594348681101571,42.01303733039287,Cotton
60,32,25,33.95217001714937,51.19858431849246,5.92817042747617,79.93782650051858,Cotton
88,32,37,27.862624560673144,56.897125865882515,6.680103895353391,42.656341278321015,Cotton
82,44,28,35.318252201443116,47.750508454330955,6.67622277598877,45.97710439286427,Cotton
90,41,36,25.829750993866146,51.29364703660077,6.086394878932268,55.36447897312172,Cotton
77,42,25,36.977129052586236,57.16704728362457,5.969172444733245,73.44273166923946,Cotton
86,44,41,38.9069601556967,57.74158669421879,7.26169868798954,48.455762356410744,Cotton
59,43,39,28.725396384885165,54.52011085335832,6.750101632972411,37.10667472530635,Cotton
50,39,32,32.20678071636929,42.62477690692672,7.732370165965239,68.35268280289816,Cotton
67,43,43,25.391490740086432,40.1661761631825,7.33610802467204,73.51457370497222,Cotton
73,39,32,33.06758336806467,43.369919700193485,7.696280098111838,38.90775058242957,Cotton
50,25,31,27.785368476209417,59.163832552270456,7.200804715433649,76.91207375942854,Cotton
60,25,44,25.21260693296788,54.01186653169981,6.748257971416175,59.687074911688256,Cotton
64,29,27,37.9034906690937,55.975833637251,6.227983219558582,71.96219537621303,Cotton
85,37,30,36.44533680963919,50.33686081291342,6.913863446743176,34.70902081317161,Cotton
61,34,27,29.8904013364943,45.543692967263006,7.075822258780154,55.813291856782,Cotton
53,31,34,32.05648936775876,55.614367803318245,6.45003046320052,46.55987030321525,Cotton
67,26,37,38.19805344274023,59.06779038871319,6.076821973865231,62.56748097935731,Cotton
54,35,37,37.22665382541148,51.40248783545377,7.249187844949748,70.7495459748187,Cotton
62,28,45,30.250548057164806,43.96589095974747,7.418402649286668,31.028817529504124,Cotton
63,33,34,27.362298262621593,57.0464017136387,6.422053539452406,66.33808549146502,Cotton
81,31,34,28.965963378421872,41.71424167333741,6.18688786942656,40.28919244088421,Cotton
53,34,35,34.7241820507179,58.45460665490365,6.41311581514483,45.385174465149206,Cotton
59,27,34,34.46178848422791,40.238039884238816,6.022104686436652,68.99941237843066,Cotton
69,35,33,32.689378148915274,52.30010450596508,6.710953902061271,39.67014185311811,Cotton
68,32,34,27.08728200535188,59.66218065335349,5.698920623490613,61.16009432061618,Cotton
54,40,25,27.40947488960334,51.96779337031754,5.707133363533791,51.68006787224037,Cotton
44,49,59,21.466458353366864,69.27180941088486,6.156574552860999,133.80743597566914,Potato
73,52,55,11.1304021774348,67.92044701554062,6.3253837879166,87.8757043472508,Potato
62,42,48,24.265896166127625,62.95281279124424,5.769930090710146,137.74471150524252,Potato
51,45,58,22.735128350729873,73.92518774799555,6.466325508853463,84.44412379789216,Potato
64,50,46,24.307868696449802,70.65732938073661,6.036754807322971,82.12901125210534,Potato
57,48,52,10.889913554795426,69.98890175917008,6.197066137646122,134.54149045764333,Potato
73,40,67,22.234798374915876,76.4445088531431,5.782472315006677,100.1765521058812,Potato
57,49,70,18.36935736620944,61.373380299617345,5.08689309026388,96.75648917221216,Potato
72,54,62,10.499840429526934,75.33607183562981,5.116388462288057,99.40176800810238,Potato
56,41,45,13.98909864183691,61.37499378214737,5.726424721129581,72.36180288637462,Potato
72,58,67,21.535667397023225,71.54606884162163,6.436338617284163,140.32313671373376,Potato
57,46,49,17.03831144564921,76.89637886031004,5.051922055352694,87.39528285405719,Potato
56,44,41,23.64284430619638,74.35834323386847,5.029914241518517,74.01269212748959,Potato
62,46,65,14.088358770550183,70.51681043680064,5.0348007730444655,130.26115330282283,Potato
49,55,69,20.483090257231762,67.42805919613703,6.228448304328319,87.15521143779611,Potato
54,48,45,23.189059622953607,65.56600797339668,5.64745207317872,127.62193852300177,Potato
75,40,63,18.40545974129649,62.24425691650653,6.114647134356302,92.14788068404663,Potato
72,58,45,16.835809639405664,78.34948007515773,6.076254030992159,118.8145525423131,Potato
50,45,53,20.009373407255765,71.11357580823119,5.151450386146133,106.45504327707798,Potato
65,49,47,20.06631922712983,64.54373924845154,5.319912718109321,143.96560251500983,Potato
43,55,43,15.215510209445405,65.03951300477218,5.947628370349562,142.31286594848422,Potato
55,51,61,13.58954322082791,64.03436709407575,5.336548154801007,113.33517172705353,Potato
55,47,63,19.520690671578862,66.92682329113792,5.328307699177966,130.12810476856993,Potato
52,50,40,12.311392660605991,65.28954869660265,5.247584483984476,123.6834947207131,Potato
61,47,50,18.688932208859157,70.41695825928647,6.216743832242461,143.27496128184782,Potato
67,48,42,13.341260336543966,77.18723610025745,5.1995031261770635,136.5777571697924,Potato
78,46,70,10.418425823954001,63.50025446389972,6.287252183994441,147.6732690170236,Potato
54,49,69,13.654512816077329,74.53678670282146,5.371945189559249,126.714567365616,Potato
70,58,63,13.292085032281431,72.23552980816636,5.476928255518703,141.21216508196457,Potato
52,49,70,11.443640236275055,65.80347712257023,5.406298968783322,142.4895567570333,Potato
47,50,49,21.40737444225158,60.61204100335097,6.375055330864442,145.38335764097246,Potato
78,59,67,12.430998164720355,79.72517437457259,6.234529325284557,84.0054080064999,Potato
80,59,49,14.298066600749724,72.25233170418437,5.687662745903247,107.29520220925143,Potato
80,49,43,17.152296521127127,74.82757991853558,5.815170230938017,75.34439924532974,Potato
70,60,51,15.209436350168513,74.98273377644297,5.835046911014546,129.30519763450462,Potato
77,48,57,15.196103498219477,63.711626954931106,5.030059805280295,124.98292776850077,Potato
53,50,40,19.199735538947813,67.28136715073543,5.408638139031055,88.06722467434533,Potato
56,40,68,14.562012339608982,65.27869773427062,6.155066265425813,111.69041590841853,Potato
67,57,45,17.233668749640685,75.74528084502649,5.326125333175024,136.5548761953981,Potato
54,50,66,24.857171482178313,66.77153387065054,6.255827259521569,87.62318560069099,Potato
59,60,41,24.786713950588044,60.00380427014982,5.540031862587767,141.32294096506013,Potato
52,55,53,18.170009698821637,72.25343962498941,6.285225474323054,76.88002301092732,Potato
46,54,66,13.411178104675557,64.98328318385879,6.318153823511837,122.058290357304,Potato
45,54,47,13.865077716097968,65.89405574121545,6.004908474671077,96.48924430178074,Potato
41,42,53,23.494590249084542,79.40063018908664,5.184632181526339,90.51410529862576,Potato
67,49,57,10.86578046873482,68.40020221466166,5.768680697694502,79.54729281662377,Potato
43,44,66,22.093267842588446,78.19849485008746,5.684890956717357,122.01044268652535,Potato
53,41,42,22.122936043277996,65.7931341397182,5.437751133882227,127.6483811312412,Potato
71,42,70,17.736462151907915,74.86619216900192,5.597477453219761,132.55379032920962,Potato
50,44,46,15.50550124371154,78.344239257992,6.051828560598446,81.08767013428577,Potato
50,57,64,14.692370004809455,67.75685659594352,6.012429168775489,147.12057556468466,Potato
76,42,61,23.497026893081646,77.8396303065453,5.870446383191814,124.30364718000551,Potato
65,50,47,11.954931786805721,62.66802898811691,5.8490937736736734,142.14395863787578,Potato
78,47,64,11.778040339797977,69.26060138813811,5.4868858874752675,109.18047246694303,Potato
41,57,55,15.45760735759448,78.317174715515,5.163707662961944,90.4086216805469,Potato
48,56,47,17.793362408810623,66.0486844380378,5.243902058144261,135.29473591687082,Potato
44,54,67,14.129964302819015,61.101437486696646,5.339819244044131,137.42506055588694,Potato
59,46,60,18.698962970666678,63.45181845575031,6.245965349474018,129.36314658369304,Potato
57,40,47,18.55928178034628,65.7382780433832,5.775486341741744,93.95456046833256,Potato
45,49,43,14.00864599556305,69.34518920634915,5.687914034050726,89.25052992941225,Potato
49,55,43,15.981631733259213,78.83315310875537,5.840476422127164,83.54504998968113,Potato
52,60,65,24.451130957142933,69.0822737599516,5.35089506493606,141.1724610953685,Potato
50,44,63,19.52337792455497,76.2224371551075,5.00301089993466,80.06645438823114,Potato
60,40,47,11.1953542400353,63.080580016771854,5.736736537211197,81.3067534237364,Potato
69,56,68,22.822995853252827,70.5752397554969,6.428811580298594,108.06787276091981,Potato
74,55,46,24.00741995049202,73.5300168645399,5.298168121995576,127.75280835955948,Potato
60,42,64,10.129325629263505,74.2726433719915,5.739746542042488,87.19267605167549,Potato
65,46,58,21.17330562086219,77.96785081851236,5.5808691644637936,133.84398612688483,Potato
41,49,55,15.701306222708606,72.7912393793816,5.410260304915812,75.70903795792697,Potato
60,41,51,22.481881234776004,68.75851836740009,5.565355921720705,125.62865845183808,Potato
65,59,56,15.7128136839236,71.45315436622388,5.535379167719335,144.20544838599977,Potato
49,60,44,14.290547504142465,60.06786761844366,5.162352384235536,101.29848913073411,Potato
76,51,45,22.852232676598632,79.43241918893598,5.818438148311262,111.40500756031615,Potato
59,50,59,19.54668704611128,63.561602579679565,5.9844567717495245,95.61783115947247,Potato
45,48,61,21.505317919639957,77.92895491715004,5.742656986263175,135.81746821260052,Potato
52,54,63,15.341768874519552,79.33661451497778,5.1263023928587605,89.92722635620845,Potato
55,52,56,18.93087669650715,74.85106739869451,6.112756241114314,113.92329139657457,Potato
43,40,62,16.6159617796967,73.52675230388216,5.88721122266425,78.35186197599937,Potato
63,52,42,15.72800194374086,67.37643461966393,5.3068128998059985,88.01336700733462,Potato
55,48,57,18.35774135993804,74.12704647925075,5.978575386582369,139.96745349687626,Potato
46,48,61,23.10403248219702,76.86775898785845,6.250607422995431,91.79324451781184,Potato
42,44,52,24.389746453457263,63.984100000382554,5.658186474819898,110.03150459777972,Potato
66,46,67,24.181169102955295,69.86404546705965,5.946181837871329,84.3414202620128,Potato
59,52,43,15.217903694705612,69.9973115834659,5.839321596128025,99.2834192541661,Potato
41,56,62,22.85555445303057,76.17156862659138,5.271233664036689,104.30789094445387,Potato
70,52,47,15.384023000186886,70.9627266990625,6.212409933379805,125.940420543454,Potato
50,44,70,12.725974987146614,62.51200372525138,5.078050168377234,106.83250724203731,Potato
46,47,69,10.340534198240134,64.21666476351518,6.144664350168112,124.56245457385423,Potato
68,51,54,23.566421915084707,77.34366289817649,6.039008490968799,88.57883675220228,Potato
59,53,67,11.840244624576025,76.52711812165771,5.4178050241578,85.35801074593923,Potato
75,50,64,18.147289817594068,69.88318672090944,5.356553426091571,120.2963515998595,Potato
47,60,47,11.996014352809716,79.72866025467415,6.459009693061308,132.32455662391715,Potato
57,51,45,15.215730195605564,77.60136762629973,5.290722055179643,75.85320277966272,Potato
73,58,66,14.519630234416645,77.41702950296626,6.031899862813005,79.13891910997714,Potato
66,56,52,17.12784096297477,66.22332997687793,6.298487763059374,115.10484568412954,Potato
73,55,52,21.165750429857532,67.08087664764987,5.459310110483313,121.09443913677597,Potato
51,43,57,15.375100439328635,61.64964526101754,5.542341294209194,84.97428954533122,Potato
60,51,50,20.360224179693425,77.23314123040335,5.0007692910665416,112.32288598819792,Potato
57,49,47,14.345386650210752,73.94660665301332,5.187534989224555,139.03927139851504,Potato
43,60,57,11.058268021946246,65.27560713085775,5.199845440230819,92.40055386071128,Potato
72,55,52,17.104470182575916,73.31365234192806,5.746371860873846,89.99767698019917,Potato
65,41,65,24.253575124182632,79.37304115914365,6.2251014786084795,128.5179814800112,Potato
40,56,51,22.527877609911833,79.30823715064858,5.167389097378233,116.0323798153438,Potato
42,49,41,24.4767443001628,64.45015408390971,6.03386204541946,123.92272396809895,Potato
71,50,68,17.935585422321715,78.55395581285715,5.86366330552451,84.53177617543923,Potato
44,60,56,18.25686967914411,68.95587431474326,5.3987711339247,131.96631474660722,Potato
76,56,54,14.29231557771163,60.45288555102908,6.464480301453244,91.39584310418495,Potato
54,46,49,10.626790693265992,79.65449597947854,5.919022553073242,109.38016080308128,Potato
80,56,41,13.705562432891604,68.46034607206303,5.8641600137514915,114.20000374730724,Potato
76,55,64,10.851930629247947,65.78873540102326,6.207197862277803,93.71446460573188,Potato
41,52,69,22.192809679310944,68.23276891402543,5.893527097433049,142.8553914791272,Potato
43,54,63,21.665696879525466,62.46735801634775,6.223674661641252,81.67550437132843,Potato
41,41,52,12.099439784645352,78.80680889466383,5.024000223860641,106.56137284699284,Potato
73,57,45,24.426298461675632,77.36795126016611,5.05163925278111,107.04342087648062,Potato
50,51,46,18.43694332687211,75.98176714599711,5.712814370144577,115.3332105213759,Potato
73,59,67,12.115920066269155,76.22003570604767,5.081768170440949,133.95210311242084,Potato
57,48,42,14.386388901525791,62.709167054160154,5.5358458854493575,108.36552899583587,Potato
54,42,48,17.5508525217574,65.08417437241216,5.243266984008267,94.32806006547814,Potato
72,50,43,16.607029497052757,69.52232172425451,5.134616973074954,106.98485563459693,Potato
46,52,67,24.695674288967936,68.0149473789973,5.633872412815558,135.8959861024319,Potato
57,45,66,10.53825363978069,63.052082309565606,6.1374044943132615,85.32688393664144,Potato
44,51,51,13.194219738533981,67.65540128836727,6.283560872915703,118.62368266364281,Potato
47,49,58,12.980369746160797,73.08241756449291,5.10044538163076,77.62619059002891,Potato
76,56,48,19.857253264520878,72.96367337657993,5.4557149546628505,139.58201940137798,Potato
71,49,68,19.583188434584727,65.89835518951992,5.518323693184289,90.8284636100704,Potato
80,53,69,16.881833302120278,78.9140113411437,6.4060309280588505,129.21667841107086,Potato
52,57,46,21.088974033651574,69.04204721186998,5.669672581691931,140.2731689726434,Potato
46,50,47,21.7864624199106,74.13708279450603,5.727409339704173,144.0520909354572,Potato
63,44,64,21.5735189485688,74.95017788645241,5.033921203822625,135.82435136546667,Potato
58,48,40,24.188130003435056,74.4167806008264,5.234460698688413,70.18724947171539,Potato
72,44,49,23.766480521335595,70.22603939430645,6.235369351086514,104.48960758937568,Potato
65,50,43,11.693489911769198,77.40060798362073,6.241771664177049,146.69022519296524,Potato
66,56,63,19.46287467965308,64.90667522079484,5.498277493078114,129.16286861663153,Potato
49,41,60,17.124529916881027,74.43611571167135,5.600194399094147,73.61540265578759,Potato
57,42,67,13.745352514787161,79.68490389163865,6.167358874049337,127.67206761982331,Potato
72,54,52,23.76422399283353,73.41039679499424,6.0311802138871276,123.51429369886355,Potato
64,59,60,15.446455164901844,79.18981949190226,5.991427626713487,145.15536560883015,Potato
74,47,66,18.310361716334043,64.49450751245077,6.002429547338121,119.07873559532746,Potato
67,49,56,17.711497595248236,64.8343517857862,6.296521490571534,91.60227111707498,Potato
64,48,51,23.416910946618295,79.47743710286467,5.072788332947502,149.76538376733748,Potato
45,54,42,14.92162691444997,61.004852573302635,5.058146802921985,83.35362204715382,Potato
47,60,49,11.72340029507559,79.53360481807104,5.522438937616087,138.16748363779675,Potato
79,42,43,16.211137337247926,68.70183387539032,5.753262870548639,139.67074491468233,Potato
63,46,49,20.083414542928274,64.42458298049745,5.855234992079444,129.4861674962316,Potato
66,45,52,24.620720628596906,74.56943968357824,6.242959041541272,75.10646175459327,Potato
66,55,70,18.732196380749023,74.926614919443,5.104352677754719,89.99022754155823,Potato
73,52,43,22.237755716882443,66.18326913875259,6.384412064237874,85.2185160149511,Potato
56,60,69,24.287394455790185,60.94621185730145,5.159057072312827,120.75274085271765,Potato
50,55,41,13.559875014479267,60.48396551911126,5.163163247048172,141.6030280173455,Potato
46,43,65,20.09554606337992,64.8844867765279,5.588513009347,74.24316188489239,Potato
75,59,70,24.212860747917993,72.81773914543422,5.457201574013316,125.60329774502267,Potato
62,46,46,24.513931946073825,65.57913707639844,6.259597085421783,115.44800014314143,Potato
73,60,45,15.783376002377132,70.50247346472574,5.385713605516714,99.92697887378935,Potato
44,50,43,24.702178826471794,78.22848479467066,6.118642817855092,149.54549985050272,Potato
50,59,58,13.766002271706672,72.65214718160638,6.393297139699679,117.82747454572002,Potato
40,58,47,15.762171993736619,76.84375799168555,6.178129562810109,97.86209029109972,Potato
57,50,61,13.83212932806282,78.02833244144342,6.2954908512770285,122.76087977433261,Potato
40,50,52,18.840135006966108,72.25462418596224,6.207609003624174,133.45168490285636,Potato
50,56,54,11.7003787023976,62.37838986763198,5.935058628393337,104.62084521110337,Potato
63,52,41,19.51343385520395,61.864463029455365,5.939888857128889,133.56505392440408,Potato
51,52,68,24.067037494647145,79.87037423440033,5.873984743714567,76.38401696043513,Potato
73,55,68,17.136245233388017,76.62127612631954,5.248971611647577,91.36919534349741,Potato
65,42,43,10.867279863883631,74.36283551709452,6.176357149692857,86.39722103852141,Potato
69,51,44,14.89358678981213,74.21550029561291,5.494004026582161,103.13963414585893,Potato
69,55,52,22.51898310639012,70.73397550958592,6.305914396147365,81.55579615138092,Potato
63,45,45,13.959548773088564,73.0140026977586,5.656821255918242,83.63693069096783,Potato
50,47,59,13.211952509083789,74.07408232396595,5.459276824244084,71.23966797841875,Potato
44,40,50,15.616879166609493,71.77965713229861,5.601702216658403,138.52666162053146,Potato
59,50,65,16.546599654309215,70.07182619388631,5.861063064516675,132.74516508950543,Potato
77,58,49,21.528238380676566,66.24499999610762,6.315976671783636,122.13196839998909,Potato
79,40,67,17.319099296396107,72.57307129474478,5.089054199781819,144.2383665654487,Potato
68,51,52,23.87776255849591,75.35455755176058,5.827014984894104,139.49834901696073,Potato
70,48,49,15.856877554648559,76.69103111976463,6.230172491605153,126.62653805869988,Potato
59,51,50,23.796503206180056,71.01369459723429,6.438943837902191,126.45219799002729,Potato
49,52,67,16.2171957789967,65.83714633662956,5.0433676799487355,109.15512382145695,Potato
67,43,67,24.323982222620685,77.54870087688617,5.087743064738309,103.33784137573085,Potato
46,60,48,12.04253611850238,69.90130435267051,6.185409569829601,127.70333649899442,Potato
61,50,64,18.91472753422763,77.0227768687644,5.653102541224368,79.30306698814407,Potato
69,53,53,10.294815896146096,60.03966753587386,5.416487566555614,124.70135082416336,Potato
69,48,70,19.06736826154266,73.43827235165615,6.133013038357992,117.86836057222621,Potato
56,52,62,18.357619696809046,60.83145416327156,5.655163487848744,76.72919111681355,Potato
79,40,42,18.078303024823526,62.342162089040684,5.824830400268032,110.84218627527017,Potato
70,43,56,18.484555089571188,71.20595891052734,6.341415990993912,102.66546895538477,Potato
64,52,61,21.432013474284762,67.9458202027913,5.928454955255942,110.25127226142897,Potato
55,55,64,19.551027513368485,64.59590317019133,5.9511723998715285,78.48705859392615,Potato
65,43,44,23.503789112905103,79.33587774501986,5.854564485242839,71.43447411404689,Potato
45,40,66,16.003368943502807,62.53447721007329,5.407978448017495,141.6883337492902,Potato
68,47,49,11.80461050311308,75.01900596629032,5.3066863234829444,99.86911574904947,Potato
57,40,70,22.38957888505631,67.7607321332531,5.026823197929344,92.77355171245715,Potato
75,55,62,12.727145882787465,60.0663465971918,5.013728597194201,89.50511762661938,Potato
46,40,63,17.790987591149765,68.61210876707824,5.417358766552961,116.56924121305141,Potato
80,43,56,11.400389849808054,72.9668529094,5.666914655417138,120.12238602577311,Potato
